date,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
2018-01-10 03:00:00,20.0,11.0,6.0,0.2,6.0,65.0,2.0,50.0,733.25,0.02500000058200024,268656.0,275.8488000488281,60.00612399291993,785.6875
2018-01-10 04:00:00,17.0,17.0,3.0,0.2,8.0,55.0,2.0,,,,,,,
2018-01-10 05:00:00,29.0,29.0,6.0,0.2,6.0,61.0,2.0,,,,,,,
2018-01-10 06:00:00,39.0,39.0,3.0,0.2,7.0,61.0,2.0,50.0,734.5,0.025000000445000833,268300.0,275.87239990234366,60.00878399658203,781.8125
2018-01-10 07:00:00,47.0,47.0,3.0,0.3,6.0,61.0,3.0,,,,,,,
2018-01-10 08:00:00,18.0,13.0,3.0,0.3,10.0,57.0,3.0,,,,,,,
2018-01-10 09:00:00,16.0,14.0,3.0,0.3,15.0,50.0,2.0,50.0,735.8125,0.02500000047099963,268628.0,275.86130004882807,60.0102919921875,685.6875
2018-01-10 10:00:00,19.0,14.0,13.0,0.3,15.0,52.0,3.0,,,,,,,
2018-01-10 11:00:00,17.0,16.0,9.0,0.3,14.0,54.0,3.0,,,,,,,
2018-01-10 12:00:00,20.0,17.0,5.0,0.3,7.0,63.0,2.0,50.0,733.875,0.02500000047600083,269144.0,275.83419982910146,60.00737599182129,685.0
2018-01-10 13:00:00,22.0,6.0,3.0,0.2,4.0,70.0,2.0,,,,,,,
2018-01-10 14:00:00,22.0,8.0,3.0,0.2,5.0,71.0,2.0,,,,,,,
2018-01-10 15:00:00,21.0,21.0,10.0,0.2,8.0,68.0,2.0,50.0,731.25,0.02500000017799996,269140.0,275.81489990234365,60.0087559967041,685.0
2018-01-10 16:00:00,22.0,17.0,10.0,0.2,6.0,71.0,2.0,,,,,,,
