date,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
2018-01-09 08:00:00,40.0,40.0,17.0,0.4,25.0,43.0,4.0,,,,,,,
2018-01-09 09:00:00,37.0,37.0,6.0,0.3,7.0,82.0,5.0,50.0,736.375,0.025000000545000657,265468.0,275.8592999267578,60.00749199676514,685.625
2018-01-09 10:00:00,44.0,44.0,12.0,0.3,5.0,82.0,5.0,,,,,,,
2018-01-09 11:00:00,40.0,40.0,14.0,0.3,4.0,85.0,4.0,,,,,,,
2018-01-09 12:00:00,48.0,48.0,9.0,0.2,4.0,89.0,3.0,50.0,735.6875,0.025000000600000846,265688.0,275.8480999755859,60.01026399230957,685.0
2018-01-09 13:00:00,57.0,64.0,3.0,0.2,3.0,92.0,2.0,,,,,,,
2018-01-09 14:00:00,44.0,44.0,5.0,0.2,3.0,91.0,2.0,,,,,,,
2018-01-09 15:00:00,61.0,71.0,8.0,0.2,4.0,90.0,3.0,50.0,734.625,0.02500000050999969,265724.0,275.837200012207,60.00835999298096,685.0
2018-01-09 16:00:00,53.0,55.0,5.0,0.1,5.0,88.0,2.0,,,,,,,
2018-01-09 17:00:00,46.0,46.0,6.0,0.2,5.0,85.0,3.0,,,,,,,
2018-01-09 18:00:00,30.0,30.0,4.0,0.1,5.0,84.0,2.0,50.0,733.6875,0.025000000468000768,266160.0,275.82619995117193,60.01015199279785,685.0
2018-01-09 19:00:00,26.0,22.0,5.0,0.2,4.0,82.0,2.0,,,,,,,
2018-01-09 20:00:00,27.0,27.0,3.0,0.2,4.0,83.0,2.0,,,,,,,
2018-01-09 21:00:00,37.0,37.0,3.0,0.2,3.0,88.0,2.0,50.0,734.0625,0.025000000912001358,266448.0,275.815,60.01017999267578,685.0
2018-01-09 22:00:00,51.0,51.0,8.0,0.2,3.0,87.0,2.0,,,,,,,
2018-01-09 23:00:00,40.0,40.0,4.0,0.2,2.0,87.0,2.0,,,,,,,
2018-01-10 00:00:00,30.0,30.0,4.0,0.2,2.0,85.0,2.0,50.0,732.0625,0.02500000070200116,266700.0,275.80049987792967,60.00369199371338,697.4375
2018-01-10 01:00:00,29.0,29.0,4.0,0.2,3.0,82.0,2.0,,,,,,,
2018-01-10 02:00:00,25.0,23.0,5.0,0.2,3.0,80.0,2.0,,,,,,,
2018-01-10 03:00:00,28.0,28.0,5.0,0.2,3.0,79.0,3.0,50.0,734.8125,0.02500000156900101,266792.0,275.8357998657226,60.00627199554443,777.4375
2018-01-10 04:00:00,25.0,25.0,5.0,0.3,4.0,78.0,4.0,,,,,,,
2018-01-10 05:00:00,24.0,20.0,8.0,0.3,3.0,77.0,3.0,,,,,,,
2018-01-10 06:00:00,24.0,15.0,5.0,0.3,4.0,76.0,5.0,50.0,736.125,0.02500000133400038,266464.0,275.8601998901367,60.010803993225096,774.5625
2018-01-10 07:00:00,23.0,16.0,7.0,0.3,5.0,74.0,5.0,,,,,,,
2018-01-10 08:00:00,22.0,18.0,5.0,0.3,7.0,71.0,5.0,,,,,,,
2018-01-10 09:00:00,21.0,20.0,6.0,0.3,8.0,67.0,5.0,50.0,736.75,0.025000001277999957,266860.0,275.8455999755859,60.01090799713135,685.625
2018-01-10 10:00:00,23.0,20.0,8.0,0.3,7.0,72.0,4.0,,,,,,,
2018-01-10 11:00:00,24.0,19.0,,0.3,4.0,77.0,3.0,,,,,,,
2018-01-10 12:00:00,25.0,6.0,,0.2,2.0,79.0,2.0,50.0,734.5625,0.02500000122500025,267380.0,275.81820007324217,60.00519599151611,685.0
