,Hour,Day,Month,Year,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
170,2,8,1,2018,32.0,32.0,20.0,0.4,27.0,33.0,6.0,50.0,734.375,0.025000000879000873,262944.0,275.82779998779296,60.00793599700928,696.9375
171,3,8,1,2018,31.0,25.0,22.0,0.3,14.0,42.0,7.0,50.0,733.5,0.02500000084000081,262752.0,275.8420999145509,60.01141999816896,780.8125
172,4,8,1,2018,37.5,34.5,20.0,0.35,13.5,53.0,7.0,50.0,733.5,0.02500000084000081,262752.0,275.8420999145509,60.01141999816896,780.8125
173,5,8,1,2018,44.0,44.0,18.0,0.4,13.0,64.0,7.0,50.0,733.5,0.02500000084000081,262752.0,275.8420999145509,60.01141999816896,780.8125
174,6,8,1,2018,43.0,43.0,23.0,0.4,15.0,59.0,7.0,50.0,735.25,0.025000000832000747,262080.0,275.8660998535156,60.01473599243164,775.6875
175,7,8,1,2018,46.0,46.0,24.0,0.4,20.0,55.0,7.0,50.0,735.25,0.025000000832000747,262080.0,275.8660998535156,60.01473599243164,775.6875
176,8,8,1,2018,46.0,46.0,24.0,0.5,24.0,52.0,6.0,50.0,735.25,0.025000000832000747,262080.0,275.8660998535156,60.01473599243164,775.6875
177,9,8,1,2018,43.0,43.0,17.0,0.4,20.0,59.0,6.0,50.0,736.0625,0.025000000796999784,262520.0,275.8526998901367,60.00891599273682,685.625
178,10,8,1,2018,40.0,40.0,14.0,0.3,16.0,64.0,4.0,50.0,736.0625,0.025000000796999784,262520.0,275.8526998901367,60.00891599273682,685.625
179,11,8,1,2018,43.0,43.0,12.0,0.3,12.0,68.0,3.0,50.0,736.0625,0.025000000796999784,262520.0,275.8526998901367,60.00891599273682,685.625
180,12,8,1,2018,58.0,65.0,16.0,0.3,12.0,68.0,3.0,50.0,735.5,0.025000000795999545,263120.0,275.8457000732421,60.0090239944458,685.0
181,13,8,1,2018,51.0,52.0,13.0,0.3,10.0,69.0,2.0,50.0,735.5,0.025000000795999545,263120.0,275.8457000732421,60.0090239944458,685.0
182,14,8,1,2018,52.0,54.0,10.0,0.3,11.0,67.0,2.0,50.0,735.5,0.025000000795999545,263120.0,275.8457000732421,60.0090239944458,685.0
183,15,8,1,2018,90.0,130.0,17.0,0.2,9.0,67.0,2.0,50.0,734.5625,0.025000000801000743,263200.0,275.83269989013667,60.00370399475098,685.0
184,16,8,1,2018,104.0,158.0,12.0,0.2,9.0,66.0,2.0,50.0,734.5625,0.025000000801000743,263200.0,275.83269989013667,60.00370399475098,685.0
185,17,8,1,2018,88.0,125.0,9.0,0.2,7.0,70.0,2.0,50.0,734.5625,0.025000000801000743,263200.0,275.83269989013667,60.00370399475098,685.0
186,18,8,1,2018,73.0,96.0,9.0,0.2,7.0,66.0,2.5,50.0,735.5625,0.025000000791000204,263108.0,275.8463000488281,60.0058639907837,685.0
187,19,8,1,2018,52.0,54.0,9.0,0.25,12.0,63.0,3.0,50.0,735.5625,0.025000000791000204,263108.0,275.8463000488281,60.0058639907837,685.0
188,20,8,1,2018,36.0,36.0,9.0,0.3,14.0,60.0,3.0,50.0,735.5625,0.025000000791000204,263108.0,275.8463000488281,60.0058639907837,685.0
189,21,8,1,2018,30.5,30.5,8.0,0.3,17.0,59.0,3.0,50.0,734.0625,0.02500000085400045,262848.0,275.8244998168945,60.00464799499512,685.0
190,22,8,1,2018,25.0,25.0,7.0,0.3,20.0,58.0,3.0,50.0,734.0625,0.02500000085400045,262848.0,275.8244998168945,60.00464799499512,685.0
191,23,8,1,2018,20.0,20.0,5.0,0.2,13.0,65.0,3.0,50.0,734.0625,0.02500000085400045,262848.0,275.8244998168945,60.00464799499512,685.0
192,0,9,1,2018,21.0,11.0,5.0,0.2,9.0,68.0,2.0,50.0,735.0625,0.02500000094900094,262768.0,275.8267999267578,60.00255999755859,696.1875
193,1,9,1,2018,19.0,15.0,4.0,0.3,15.0,61.0,3.0,50.0,735.0625,0.02500000094900094,262768.0,275.8267999267578,60.00255999755859,696.1875
194,2,9,1,2018,17.0,16.0,8.0,0.3,20.0,55.0,3.0,50.0,735.0625,0.02500000094900094,262768.0,275.8267999267578,60.00255999755859,696.1875
195,3,9,1,2018,20.0,20.0,4.0,0.3,22.0,52.0,3.0,50.0,734.875,0.02500000074500032,263012.0,275.86449981689447,60.01348799133301,782.3125
196,4,9,1,2018,21.0,21.0,5.0,0.3,18.0,56.0,3.0,50.0,734.875,0.02500000074500032,263012.0,275.86449981689447,60.01348799133301,782.3125
197,5,9,1,2018,21.0,21.0,13.0,0.4,19.0,51.0,3.0,50.0,734.875,0.02500000074500032,263012.0,275.86449981689447,60.01348799133301,782.3125
198,6,9,1,2018,24.0,24.0,13.0,0.4,24.0,46.0,3.0,50.0,735.6875,0.025000000656001272,262940.0,275.86259979248047,60.01183999633789,773.375
199,7,9,1,2018,30.0,30.0,12.0,0.5,25.0,48.0,4.0,50.0,735.6875,0.025000000656001272,262940.0,275.86259979248047,60.01183999633789,773.375
200,8,9,1,2018,33.0,33.0,10.0,0.4,24.0,57.0,4.0,50.0,735.6875,0.025000000656001272,262940.0,275.86259979248047,60.01183999633789,773.375
201,9,9,1,2018,40.0,40.0,11.0,0.4,18.0,63.0,6.0,50.0,735.875,0.02500000054899976,263552.0,275.8514999389648,60.007571990966795,685.625
202,10,9,1,2018,52.0,53.0,13.0,0.3,13.0,68.0,5.0,50.0,735.875,0.02500000054899976,263552.0,275.8514999389648,60.007571990966795,685.625
203,11,9,1,2018,41.0,41.0,12.0,0.3,14.0,69.0,4.0,50.0,735.875,0.02500000054899976,263552.0,275.8514999389648,60.007571990966795,685.625
204,12,9,1,2018,48.0,48.0,14.0,0.3,11.0,73.0,3.0,50.0,735.6875,0.025000000749001286,263760.0,275.8413000488281,60.01061199188232,685.0
205,13,9,1,2018,61.0,72.0,7.0,0.3,10.0,73.0,2.0,50.0,735.6875,0.025000000749001286,263760.0,275.8413000488281,60.01061199188232,685.0
206,14,9,1,2018,77.0,103.0,11.0,0.3,9.0,72.0,2.0,50.0,735.6875,0.025000000749001286,263760.0,275.8413000488281,60.01061199188232,685.0
207,15,9,1,2018,62.0,74.0,9.0,0.3,9.0,72.0,3.0,50.0,734.5625,0.02500000065200031,263796.0,275.82979980468747,60.008827995300294,685.0
208,16,9,1,2018,58.0,66.0,7.0,0.3,8.0,71.0,2.0,50.0,734.5625,0.02500000065200031,263796.0,275.82979980468747,60.008827995300294,685.0
209,17,9,1,2018,53.0,55.0,10.0,0.3,9.0,69.0,2.0,50.0,734.5625,0.02500000065200031,263796.0,275.82979980468747,60.008827995300294,685.0
210,18,9,1,2018,40.0,40.0,5.0,0.3,12.0,65.0,3.0,50.0,733.5,0.02500000057500042,264236.0,275.8179000854492,60.010271995544436,685.0
211,19,9,1,2018,28.0,28.0,6.0,0.3,12.0,64.0,2.0,50.0,733.5,0.02500000057500042,264236.0,275.8179000854492,60.010271995544436,685.0
212,20,9,1,2018,22.0,22.0,7.0,0.3,13.0,64.0,2.0,50.0,733.5,0.02500000057500042,264236.0,275.8179000854492,60.010271995544436,685.0
213,21,9,1,2018,51.0,52.0,3.0,0.3,9.0,71.0,2.0,50.0,733.1875,0.025000000788999718,264512.0,275.8060998535156,60.00985999298096,685.0
214,22,9,1,2018,51.0,52.0,4.0,0.3,8.0,70.0,2.0,50.0,733.1875,0.025000000788999718,264512.0,275.8060998535156,60.00985999298096,685.0
215,23,9,1,2018,57.0,64.0,6.0,0.3,7.0,70.0,2.0,50.0,733.1875,0.025000000788999718,264512.0,275.8060998535156,60.00985999298096,685.0
216,0,10,1,2018,71.0,91.0,8.0,0.3,6.0,71.0,2.0,50.0,731.5625,0.025000000695999714,264616.0,275.79369995117185,60.00343199157715,697.25
217,1,10,1,2018,43.0,43.0,4.0,0.3,7.0,69.0,3.0,50.0,731.5625,0.025000000695999714,264616.0,275.79369995117185,60.00343199157715,697.25
218,2,10,1,2018,19.0,19.0,5.0,0.3,6.0,53.0,2.0,50.0,731.5625,0.025000000695999714,264616.0,275.79369995117185,60.00343199157715,697.25
219,3,10,1,2018,28.0,28.0,6.0,0.2,6.0,48.0,2.0,50.0,734.3125,0.02500000162800029,264840.0,275.82809997558587,60.00697999572754,776.4375
220,4,10,1,2018,22.0,15.0,3.0,0.1,7.0,69.0,2.0,50.0,734.3125,0.02500000162800029,264840.0,275.82809997558587,60.00697999572754,776.4375
221,5,10,1,2018,22.0,11.0,4.0,0.2,5.0,69.0,2.0,50.0,734.3125,0.02500000162800029,264840.0,275.82809997558587,60.00697999572754,776.4375
222,6,10,1,2018,22.0,11.0,4.0,0.2,4.0,70.0,2.0,50.0,735.6875,0.025000001430001112,264540.0,275.8520999145508,60.011771995544436,773.5625
223,7,10,1,2018,22.0,13.0,4.0,0.2,6.0,69.0,2.0,50.0,735.6875,0.025000001430001112,264540.0,275.8520999145508,60.011771995544436,773.5625
224,8,10,1,2018,20.0,18.0,7.0,0.3,12.0,63.0,3.0,50.0,735.6875,0.025000001430001112,264540.0,275.8520999145508,60.011771995544436,773.5625
225,9,10,1,2018,25.0,25.0,6.0,0.3,8.0,66.0,2.0,50.0,736.125,0.0250000013410002,264944.0,275.8360998535156,60.011515991210935,685.625
226,10,10,1,2018,31.0,31.0,5.0,0.3,7.0,68.0,2.0,50.0,736.125,0.0250000013410002,264944.0,275.8360998535156,60.011515991210935,685.625
227,11,10,1,2018,25.0,25.0,7.0,0.3,7.0,66.0,2.0,50.0,736.125,0.0250000013410002,264944.0,275.8360998535156,60.011515991210935,685.625
228,12,10,1,2018,22.0,17.0,7.0,0.2,7.0,71.0,2.0,50.0,733.9375,0.025000001266000795,265456.0,275.8089999389648,60.00523999786377,685.0
229,13,10,1,2018,27.0,27.0,10.0,0.2,6.0,74.0,2.0,50.0,733.9375,0.025000001266000795,265456.0,275.8089999389648,60.00523999786377,685.0
230,14,10,1,2018,41.0,41.0,8.0,0.2,6.0,74.0,2.0,50.0,733.9375,0.025000001266000795,265456.0,275.8089999389648,60.00523999786377,685.0
231,15,10,1,2018,24.0,24.0,7.0,0.2,6.0,75.0,2.0,50.0,730.5,0.02500000034200028,265500.0,275.7941998291016,60.0072919921875,685.0
232,16,10,1,2018,32.0,32.0,8.0,0.2,6.0,76.0,2.0,50.0,730.5,0.02500000034200028,265500.0,275.7941998291016,60.0072919921875,685.0
233,17,10,1,2018,32.0,32.0,5.0,0.3,9.0,73.0,2.0,50.0,730.5,0.02500000034200028,265500.0,275.7941998291016,60.0072919921875,685.0
234,18,10,1,2018,26.0,26.0,6.0,0.3,10.0,72.0,2.0,50.0,730.875,0.025000000519,265916.0,275.7913000488281,60.00843999481202,685.0
235,19,10,1,2018,35.0,35.0,7.0,0.2,8.0,74.0,2.0,50.0,730.875,0.025000000519,265916.0,275.7913000488281,60.00843999481202,685.0
236,20,10,1,2018,25.0,25.0,7.0,0.2,9.0,74.0,2.0,50.0,730.875,0.025000000519,265916.0,275.7913000488281,60.00843999481202,685.0
237,21,10,1,2018,24.0,19.0,5.0,0.2,6.0,76.0,2.0,50.0,731.0625,0.025000000780001284,266144.0,275.7838000488281,60.0095359954834,685.0
238,22,10,1,2018,24.0,15.0,6.0,0.2,6.0,76.0,2.0,50.0,731.0625,0.025000000780001284,266144.0,275.7838000488281,60.0095359954834,685.0
239,23,10,1,2018,19.0,15.0,5.0,0.3,13.0,62.0,2.0,50.0,731.0625,0.025000000780001284,266144.0,275.7838000488281,60.0095359954834,685.0
240,0,11,1,2018,17.0,12.0,7.0,0.3,18.0,53.0,2.0,50.0,730.375,0.025000000700000673,266416.0,275.7769998168945,60.00509599304199,697.4375
241,1,11,1,2018,22.0,9.0,4.0,0.2,6.0,70.0,2.0,50.0,730.375,0.025000000700000673,266416.0,275.7769998168945,60.00509599304199,697.4375
242,2,11,1,2018,18.0,13.0,5.0,0.3,17.0,56.0,2.0,50.0,730.375,0.025000000700000673,266416.0,275.7769998168945,60.00509599304199,697.4375
243,3,11,1,2018,17.0,17.0,7.0,0.3,23.0,47.0,3.0,50.0,729.875,0.025000000415001063,266500.0,275.80880004882806,60.00849199676514,785.5
244,4,11,1,2018,17.0,11.0,8.0,0.3,18.0,54.0,3.0,50.0,729.875,0.025000000415001063,266500.0,275.80880004882806,60.00849199676514,785.5
245,5,11,1,2018,18.0,11.0,4.0,0.3,13.0,59.0,2.0,50.0,729.875,0.025000000415001063,266500.0,275.80880004882806,60.00849199676514,785.5
246,6,11,1,2018,19.0,11.0,5.0,0.3,11.0,62.0,3.0,50.0,732.4375,0.02500000048300065,265896.0,275.84169982910146,60.007247993469235,780.25
247,7,11,1,2018,20.0,20.0,6.0,0.3,19.0,51.0,3.0,50.0,732.4375,0.02500000048300065,265896.0,275.84169982910146,60.007247993469235,780.25
248,8,11,1,2018,17.0,17.0,6.0,0.4,22.0,48.0,3.0,50.0,732.4375,0.02500000048300065,265896.0,275.84169982910146,60.007247993469235,780.25
249,9,11,1,2018,20.0,20.0,12.0,0.4,24.0,46.0,3.0,50.0,734.75,0.02500000057299994,265900.0,275.8432998657226,60.00650399780272,685.6875
250,10,11,1,2018,20.0,20.0,7.0,0.4,16.0,54.0,5.0,50.0,734.75,0.02500000057299994,265900.0,275.8432998657226,60.00650399780272,685.6875
251,11,11,1,2018,19.0,15.0,7.0,0.4,11.0,61.0,4.0,50.0,734.75,0.02500000057299994,265900.0,275.8432998657226,60.00650399780272,685.6875
252,12,11,1,2018,21.0,7.0,6.0,0.3,8.0,67.0,2.0,50.0,732.375,0.02500000026600064,265928.0,275.82619995117193,60.00272799682618,685.0
253,13,11,1,2018,22.0,7.5,8.0,0.3,8.0,71.0,2.0,50.0,732.375,0.02500000026600064,265928.0,275.82619995117193,60.00272799682618,685.0
254,14,11,1,2018,22.0,8.0,4.0,0.3,9.0,71.0,2.0,50.0,732.375,0.02500000026600064,265928.0,275.82619995117193,60.00272799682618,685.0
255,15,11,1,2018,22.0,15.0,9.0,0.2,12.0,69.0,2.0,50.0,732.25,0.025000000806000084,265924.0,275.79999999999995,60.00198799133301,685.0
256,16,11,1,2018,25.0,25.0,6.0,0.3,14.0,67.0,2.0,50.0,732.25,0.025000000806000084,265924.0,275.79999999999995,60.00198799133301,685.0
257,17,11,1,2018,26.0,26.0,13.0,0.4,24.0,57.0,2.0,50.0,732.25,0.025000000806000084,265924.0,275.79999999999995,60.00198799133301,685.0
258,18,11,1,2018,31.0,31.0,19.0,0.5,33.0,47.0,2.0,50.0,731.4375,0.02500000104900077,265756.0,275.78100006103506,60.00384399414062,685.0
259,19,11,1,2018,37.0,37.0,24.0,0.5,48.0,28.0,3.0,50.0,731.4375,0.02500000104900077,265756.0,275.78100006103506,60.00384399414062,685.0
260,20,11,1,2018,43.0,43.0,30.0,0.6,52.0,22.0,4.0,50.0,731.4375,0.02500000104900077,265756.0,275.78100006103506,60.00384399414062,685.0
261,21,11,1,2018,49.0,47.0,34.0,0.7,53.0,19.0,5.0,50.0,730.9375,0.02500000112999976,265580.0,275.7710998535156,60.0002679977417,685.0
262,22,11,1,2018,54.0,43.0,38.0,0.6,54.0,17.0,5.0,50.0,730.9375,0.02500000112999976,265580.0,275.7710998535156,60.0002679977417,685.0
263,23,11,1,2018,55.0,48.0,39.0,0.7,67.0,3.0,5.0,50.0,730.9375,0.02500000112999976,265580.0,275.7710998535156,60.0002679977417,685.0
264,0,12,1,2018,68.0,85.0,42.0,0.8,73.0,2.0,5.0,50.0,731.5,0.025000001157000663,265336.0,275.7758999633789,60.00025199127197,695.9375
265,1,12,1,2018,62.0,73.0,41.0,0.8,74.0,2.0,5.0,50.0,731.5,0.025000001157000663,265336.0,275.7758999633789,60.00025199127197,695.9375
266,2,12,1,2018,61.0,71.0,41.0,0.8,72.0,2.0,7.0,50.0,731.5,0.025000001157000663,265336.0,275.7758999633789,60.00025199127197,695.9375
267,3,12,1,2018,65.5,80.5,34.0,0.8500000000000001,70.0,2.0,6.0,50.0,733.625,0.025000000586999586,265200.0,275.85359985351556,60.00167999267578,784.875
268,4,12,1,2018,70.0,90.0,27.0,0.9,68.0,2.0,5.0,50.0,733.625,0.025000000586999586,265200.0,275.85359985351556,60.00167999267578,784.875
269,5,12,1,2018,62.0,74.0,30.0,1.2,67.0,2.0,5.0,50.0,733.625,0.025000000586999586,265200.0,275.85359985351556,60.00167999267578,784.875
270,6,12,1,2018,68.0,85.0,30.0,1.3,70.0,4.0,7.0,50.0,738.25,0.02500000075400062,264328.0,275.90389984130854,60.00833199310303,778.5
271,7,12,1,2018,55.0,60.0,25.0,1.2,67.0,2.0,5.0,50.0,738.25,0.02500000075400062,264328.0,275.90389984130854,60.00833199310303,778.5
272,8,12,1,2018,58.0,65.0,30.0,1.7,75.0,2.0,7.0,50.0,738.25,0.02500000075400062,264328.0,275.90389984130854,60.00833199310303,778.5
273,9,12,1,2018,51.0,52.0,36.0,1.5,77.0,2.0,12.0,50.0,739.375,0.02500000083300099,264636.0,275.89009979248044,60.00448399353027,685.6875
274,10,12,1,2018,80.0,51.5,59.0,1.1,64.0,16.0,12.0,50.0,739.375,0.02500000083300099,264636.0,275.89009979248044,60.00448399353027,685.6875
275,11,12,1,2018,71.0,51.0,52.0,1.1,66.0,20.0,12.0,50.0,739.375,0.02500000083300099,264636.0,275.89009979248044,60.00448399353027,685.6875
276,12,12,1,2018,55.0,50.5,39.0,1.0,60.0,30.0,11.0,50.0,737.0,0.025000000941000883,264704.0,275.8563998413086,60.001559997558594,685.0
277,13,12,1,2018,58.0,50.0,41.0,1.0,72.0,24.0,10.0,50.0,737.0,0.025000000941000883,264704.0,275.8563998413086,60.001559997558594,685.0
278,14,12,1,2018,54.0,49.5,38.0,0.9,73.0,24.0,8.0,50.0,737.0,0.025000000941000883,264704.0,275.8563998413086,60.001559997558594,685.0
279,15,12,1,2018,64.0,49.0,46.0,1.1,81.0,21.0,8.0,50.0,734.75,0.025000001070000232,264616.0,275.8226998901367,60.00186799621582,685.0
280,16,12,1,2018,84.0,70.0,62.0,1.0,73.0,29.0,9.0,50.0,734.75,0.025000001070000232,264616.0,275.8226998901367,60.00186799621582,685.0
281,17,12,1,2018,126.0,82.5,96.0,1.3,78.0,46.0,12.0,50.0,734.75,0.025000001070000232,264616.0,275.8226998901367,60.00186799621582,685.0
282,18,12,1,2018,145.0,95.0,111.0,2.1,97.0,20.0,12.0,50.0,734.1875,0.025000001181000844,264584.0,275.81220001220703,60.00337599182129,685.0
283,19,12,1,2018,143.0,107.5,109.0,1.5,103.0,2.0,12.0,50.0,734.1875,0.025000001181000844,264584.0,275.81220001220703,60.00337599182129,685.0
284,20,12,1,2018,153.0,120.0,117.0,1.6,107.0,2.0,12.0,50.0,734.1875,0.025000001181000844,264584.0,275.81220001220703,60.00337599182129,685.0
285,21,12,1,2018,144.0,143.0,110.0,1.8,111.0,3.0,10.0,50.0,733.1875,0.02500000104100071,264472.0,275.8022998046875,60.00029999542237,685.0
286,22,12,1,2018,120.0,108.0,91.0,1.9,107.0,4.0,10.0,50.0,733.1875,0.02500000104100071,264472.0,275.8022998046875,60.00029999542237,685.0
287,23,12,1,2018,109.0,92.0,82.0,1.9,97.0,3.0,10.0,50.0,733.1875,0.02500000104100071,264472.0,275.8022998046875,60.00029999542237,685.0
288,0,13,1,2018,94.0,79.0,70.0,1.8,90.0,2.0,9.0,50.0,732.25,0.025000001074999573,264664.0,275.7879998779297,60.00065999603272,697.0
289,1,13,1,2018,94.0,94.0,70.0,1.7,93.0,3.0,8.0,50.0,732.25,0.025000001074999573,264664.0,275.7879998779297,60.00065999603272,697.0
290,2,13,1,2018,98.0,105.0,73.0,1.8,88.0,2.0,6.0,50.0,732.25,0.025000001074999573,264664.0,275.7879998779297,60.00065999603272,697.0
291,3,13,1,2018,96.0,88.0,72.0,1.8,94.0,2.0,9.0,50.0,736.375,0.025000001108000058,264452.0,275.8705999755859,60.00273999786377,782.125
292,4,13,1,2018,73.0,58.0,53.0,1.5,88.0,2.0,11.0,50.0,736.375,0.025000001108000058,264452.0,275.8705999755859,60.00273999786377,782.125
293,5,13,1,2018,61.0,54.66666666666666,44.0,1.3,85.0,2.0,9.0,50.0,736.375,0.025000001108000058,264452.0,275.8705999755859,60.00273999786377,782.125
294,6,13,1,2018,76.0,51.33333333333334,56.0,1.4,88.0,2.0,9.0,50.0,739.5,0.02500000122800097,263884.0,275.9005999755859,60.0042919921875,775.9375
295,7,13,1,2018,66.0,48.0,48.0,1.4,81.0,2.0,8.0,50.0,739.5,0.02500000122800097,263884.0,275.9005999755859,60.0042919921875,775.9375
296,8,13,1,2018,71.0,65.0,52.0,1.6,81.0,2.0,6.0,50.0,739.5,0.02500000122800097,263884.0,275.9005999755859,60.0042919921875,775.9375
297,9,13,1,2018,58.0,56.0,41.0,1.4,65.0,4.0,5.0,50.0,740.5625,0.025000001279000195,263820.0,275.89100006103513,60.002999992370604,685.6875
298,10,13,1,2018,58.0,56.0,41.0,1.4,65.0,8.0,8.0,50.0,740.5625,0.025000001279000195,263820.0,275.89100006103513,60.002999992370604,685.6875
299,11,13,1,2018,74.0,54.0,54.0,1.3,71.0,16.0,13.0,50.0,740.5625,0.025000001279000195,263820.0,275.89100006103513,60.002999992370604,685.6875
300,12,13,1,2018,80.0,53.514285714285705,59.0,1.4,74.0,20.0,19.0,50.0,736.5625,0.025000001345001164,263764.0,275.83869995117186,60.000103996276856,685.0
301,13,13,1,2018,83.0,53.02857142857143,61.0,1.4,75.0,23.0,20.0,50.0,736.5625,0.025000001345001164,263764.0,275.83869995117186,60.000103996276856,685.0
302,14,13,1,2018,79.0,52.542857142857144,58.0,1.3,78.0,22.0,18.0,50.0,736.5625,0.025000001345001164,263764.0,275.83869995117186,60.000103996276856,685.0
303,15,13,1,2018,76.0,52.05714285714286,56.0,1.1,75.0,22.0,17.0,50.0,735.875,0.02500000142000057,263628.0,275.82809997558587,60.00213999176025,685.0
304,16,13,1,2018,134.0,51.57142857142857,102.0,1.7,120.0,5.0,16.0,50.0,735.875,0.02500000142000057,263628.0,275.82809997558587,60.00213999176025,685.0
305,17,13,1,2018,184.0,51.085714285714296,139.0,1.8,118.0,3.0,24.0,50.0,735.875,0.02500000142000057,263628.0,275.82809997558587,60.00213999176025,685.0
306,18,13,1,2018,245.0,50.6,195.0,2.2,129.0,2.0,34.0,50.0,735.5,0.02500000161200017,263160.0,275.81869995117194,60.00259999084473,685.0
307,19,13,1,2018,266.0,50.11428571428571,216.0,2.4,129.0,2.0,28.0,50.0,735.5,0.02500000161200017,263160.0,275.81869995117194,60.00259999084473,685.0
308,20,13,1,2018,269.0,49.62857142857143,219.0,2.4,128.0,2.0,23.0,50.0,735.5,0.02500000161200017,263160.0,275.81869995117194,60.00259999084473,685.0
309,21,13,1,2018,269.0,49.14285714285714,219.0,2.4,124.0,2.0,20.0,50.0,734.75,0.025000001678999517,262996.0,275.80679992675783,60.00090799713135,685.0
310,22,13,1,2018,268.0,48.65714285714286,218.0,2.6,122.0,2.0,17.0,50.0,734.75,0.025000001678999517,262996.0,275.80679992675783,60.00090799713135,685.0
311,23,13,1,2018,272.0,48.171428571428564,222.0,2.7,116.0,3.0,13.0,50.0,734.75,0.025000001678999517,262996.0,275.80679992675783,60.00090799713135,685.0
312,0,14,1,2018,255.0,47.68571428571428,205.0,2.7,111.0,5.0,12.0,50.0,736.25,0.02500000164700113,262960.0,275.8041000366211,60.00347199249268,695.9375
313,1,14,1,2018,251.0,47.2,201.0,2.8,114.0,2.0,14.0,50.0,736.25,0.02500000164700113,262960.0,275.8041000366211,60.00347199249268,695.9375
314,2,14,1,2018,242.0,46.714285714285715,192.0,2.9,118.0,2.0,12.0,50.0,736.25,0.02500000164700113,262960.0,275.8041000366211,60.00347199249268,695.9375
315,3,14,1,2018,243.0,46.228571428571435,193.0,2.2,117.0,2.0,10.0,50.0,740.8125,0.02500000167000108,263160.0,275.89029998779296,60.007963996887206,774.3125
316,4,14,1,2018,239.0,45.742857142857154,189.0,1.9,112.0,2.0,9.0,50.0,740.8125,0.02500000167000108,263160.0,275.89029998779296,60.007963996887206,774.3125
317,5,14,1,2018,228.0,45.25714285714286,178.0,2.4,105.0,2.0,9.0,50.0,740.8125,0.02500000167000108,263160.0,275.89029998779296,60.007963996887206,774.3125
318,6,14,1,2018,222.0,44.771428571428565,172.0,2.2,107.0,2.0,10.0,50.0,745.4375,0.025000001606000587,262776.0,275.92759979248046,60.00779999542236,765.875
319,7,14,1,2018,215.0,44.28571428571429,165.0,2.1,106.0,2.0,10.0,50.0,745.4375,0.025000001606000587,262776.0,275.92759979248046,60.00779999542236,765.875
320,8,14,1,2018,208.0,43.8,158.0,2.0,102.0,2.0,10.0,50.0,745.4375,0.025000001606000587,262776.0,275.92759979248046,60.00779999542236,765.875
321,9,14,1,2018,197.0,43.31428571428572,148.0,1.9,96.0,4.0,12.0,50.0,745.4375,0.025000001596000045,263296.0,275.91619995117185,60.0065719909668,685.6875
322,10,14,1,2018,201.0,42.82857142857143,151.0,2.4,97.0,7.0,14.0,50.0,745.4375,0.025000001596000045,263296.0,275.91619995117185,60.0065719909668,685.6875
323,11,14,1,2018,238.0,42.34285714285714,188.0,2.4,98.0,11.0,16.0,50.0,745.4375,0.025000001596000045,263296.0,275.91619995117185,60.0065719909668,685.6875
324,12,14,1,2018,236.0,41.85714285714286,186.0,2.0,85.0,23.0,21.0,50.0,742.0625,0.02500000164600089,263748.0,275.8763000488281,60.00265199279785,685.0
325,13,14,1,2018,169.0,41.37142857142858,128.0,1.6,77.0,33.0,21.0,50.0,742.0625,0.02500000164600089,263748.0,275.8763000488281,60.00265199279785,685.0
326,14,14,1,2018,219.0,40.885714285714286,169.0,1.8,91.0,45.0,23.0,50.0,742.0625,0.02500000164600089,263748.0,275.8763000488281,60.00265199279785,685.0
327,15,14,1,2018,220.0,40.4,170.0,1.7,88.0,55.0,22.0,50.0,741.0625,0.02500000129000097,263916.0,275.8716000366211,60.00391999816895,685.0
328,16,14,1,2018,234.0,39.91428571428571,184.0,1.8,84.0,47.0,24.0,50.0,741.0625,0.02500000129000097,263916.0,275.8716000366211,60.00391999816895,685.0
329,17,14,1,2018,234.0,39.42857142857143,184.0,1.8,91.0,39.0,22.0,50.0,741.0625,0.02500000129000097,263916.0,275.8716000366211,60.00391999816895,685.0
330,18,14,1,2018,241.0,38.94285714285714,191.0,2.1,110.0,18.0,18.0,50.0,737.5625,0.02500000125000067,264244.0,275.8292999267578,60.001551994323734,685.0
331,19,14,1,2018,252.0,38.457142857142856,202.0,2.2,123.0,4.0,16.0,50.0,737.5625,0.02500000125000067,264244.0,275.8292999267578,60.001551994323734,685.0
